#
#     connection.super.dat
#
#     connection table for Superkamiokande
#
#    1  serial cable number (1-11146)
#    2  PMT super module address
#    3  PMT super module sub-address
#    4  PMT super module serial number
#    5  PMT module serial number
#    6  hut number
#    7  TKO BOX number
#    8  TKO MA
#    9  ATM channel
#   10  HV value
#   11  PMT number
#
#   reviced on  9-MAR-1996
#
    8843 1TP6P2C   W      72     274   1   1  13   8    2060  AB7751
    8886 1TP6P2D   U      72     275   1   1  13   9    2270  LM6700
    8887 1TP6P2D   V      72     275   1   1  13  10    2270  AB7196
    8888 1TP6P2D   W      72     275   1   1  13  11    2290  AB7242
    8752 1TP7P2A   U      77     290   1   1  14   0    1850  AF4362
    8753 1TP7P2A   V      77     290   1   1  14   1    1753  AF4115
    8754 1TP7P2A   W      77     290   1   1  14   2    1750  AF4398
    8798 1TP7P2B   U      77     291   1   1  14   3    2160  AB7049
    8799 1TP7P2B   V      77     291   1   1  14   4    2000  AB7483
    8800 1TP7P2B   W      77     291   1   1  14   5    2430  AB7294
    8844 1TP7P2C   U      77     292   1   1  14   6    2030  LA0454
    8845 1TP7P2C   V      77     292   1   1  14   7    1930  LA0519
    8846 1TP7P2C   W      77     292   1   1  14   8    2060  LA0572
    8889 1TP7P2D   U      77     293   1   1  14   9    2100  AB7202
    8890 1TP7P2D   V      77     293   1   1  14  10    2100  AB7495
    8891 1TP7P2D   W      77     293   1   1  14  11    2260  GH6226
    8915 1TP1P3A   U      44     164   1   1  15   0    2000  EF6431
    8916 1TP1P3A   V      44     164   1   1  15   1    2190  GH6148
    8917 1TP1P3A   W      44     164   1   1  15   2    1950  EF6111
    8959 1TP1P3B   U      44     165   1   1  15   3    2040  JK6333
    8960 1TP1P3B   V      44     165   1   1  15   4    2000  EF6217
    8961 1TP1P3B   W      44     165   1   1  15   5    2380  JK6433
    9002 1TP1P3C   U      44     166   1   1  15   6    1940  EF6508
    9003 1TP1P3C   V      44     166   1   1  15   7    1900  EF6291
    9004 1TP1P3C   W      44     166   1   1  15   8    2080  EF6545
    9044 1TP1P3D   U      44     167   1   1  15   9    2290  JK6194
    9045 1TP1P3D   V      44     167   1   1  15  10    2010  JK6395
    9046 1TP1P3D   W      44     167   1   1  15  11    2030  EF6403
    8918 1TP2P3A   U      50     188   1   1  16   0    2270  AB7286
    8919 1TP2P3A   V      50     188   1   1  16   1    2090  AB7284
    8920 1TP2P3A   W      50     188   1   1  16   2    2000  AB7232
    8962 1TP2P3B   U      50     189   1   1  16   3    2100  AB7190
    8963 1TP2P3B   V      50     189   1   1  16   4    2200  AB7085
    8964 1TP2P3B   W      50     189   1   1  16   5    2070  AB7213
    9005 1TP2P3C   U      50     190   1   1  16   6    2180  AB7263
    9006 1TP2P3C   V      50     190   1   1  16   7    2260  AB7192
    9007 1TP2P3C   W      50     190   1   1  16   8    2200  AB7217
    9047 1TP2P3D   U      50     191   1   1  16   9    2300  AB7306
    9048 1TP2P3D   V      50     191   1   1  16  10    2360  AB7012
    9049 1TP2P3D   W      50     191   1   1  16  11    2100  AB7231
    8921 1TP3P3A   U      56     211   1   1  17   0    2040  AB7357
    8922 1TP3P3A   V      56     211   1   1  17   1    2000  AB7578
    8923 1TP3P3A   W      56     211   1   1  17   2    2280  AB7407
    8965 1TP3P3B   U      56     212   1   1  17   3    2260  AB7398
    8966 1TP3P3B   V      56     212   1   1  17   4    2200  AB7412
    8967 1TP3P3B   W      56     212   1   1  17   5    2080  AB7112
    9008 1TP3P3C   U      56     213   1   1  17   6    2090  AB7270
    9009 1TP3P3C   V      56     213   1   1  17   7    2100  LM6785
    9010 1TP3P3C   W      56     213   1   1  17   8    2210  AB7381
    9050 1TP3P3D   U      56     214   1   1  17   9    2300  AB7289
    9051 1TP3P3D   V      56     214   1   1  17  10    2200  AB7642
    9052 1TP3P3D   W      56     214   1   1  17  11    2150  AB7207
    8924 1TP4P3A   U      62     234   1   1  18   0    2180  JK6346
    8925 1TP4P3A   V      62     234   1   1  18   1    1990  EF6799
    8926 1TP4P3A   W      62     234   1   1  18   2    2030  GH6173
    8968 1TP4P3B   U      62     235   1   1  18   3    2200  JK6475
    8969 1TP4P3B   V      62     235   1   1  18   4    1960  JK6339
    8970 1TP4P3B   W      62     235   1   1  18   5    2300  JK6463
    9011 1TP4P3C   U      62     236   1   1  18   6    2160  JK6369
    9012 1TP4P3C   V      62     236   1   1  18   7    2050  EF6401
    9013 1TP4P3C   W      62     236   1   1  18   8    2250  EF6129
    9053 1TP4P3D   U      62     237   1   1  18   9    2200  JK6439
    9054 1TP4P3D   V      62     237   1   1  18  10    2000  EF6211
    9055 1TP4P3D   W      62     237   1   1  18  11    2100  EF6491
    8927 1TP5P3A   U      68     256   1   1  19   0    2200  AB7199
    8928 1TP5P3A   V      68     256   1   1  19   1    2270  AB7600
    8929 1TP5P3A   W      68     256   1   1  19   2    1990  AB7462
    8971 1TP5P3B   U      68     257   1   1  19   3    2250  AB7267
    8972 1TP5P3B   V      68     257   1   1  19   4    2060  EF6771
    8973 1TP5P3B   W      68     257   1   1  19   5    2090  AB7539
    9014 1TP5P3C   U      68     258   1   1  19   6    2160  AB7487
    9015 1TP5P3C   V      68     258   1   1  19   7    2000  AB7489
    9016 1TP5P3C   W      68     258   1   1  19   8    1980  EF6643
    9056 1TP5P3D   U      68     259   1   1  19   9    2210  AB7089
    9057 1TP5P3D   V      68     259   1   1  19  10    1910  AB7450
    9058 1TP5P3D   W      68     259   1   1  19  11    2000  AB7206
    8930 1TP6P3A   U      73     276   1   1  20   0    1800  JK6524
    8931 1TP6P3A   V      73     276   1   1  20   1    2050  AB6426
    8932 1TP6P3A   W      73     276   1   1  20   2    2090  AB6744
    8974 1TP6P3B   U      73     277   1   1  20   3    2080  JK6264
    8975 1TP6P3B   V      73     277   1   1  20   4    2100  JK6429
    8976 1TP6P3B   W      73     277   1   1  20   5    2040  JK6340
    9017 1TP6P3C   U      73     278   1   1  20   6    2200  GH6124
    9018 1TP6P3C   V      73     278   1   1  20   7    1900  EF6247
    9019 1TP6P3C   W      73     278   1   1  20   8    2100  JK6345
    9059 1TP6P3D   U      73     279   1   1  20   9    2100  JK6347
    9060 1TP6P3D   V      73     279   1   1  20  10    2140  EF6557
    9061 1TP6P3D   W      73     279   1   1  20  11    2190  GH6447
    8933 1TP7P3A   U      78     294   1   2   1   0    2100  LM7636
    8934 1TP7P3A   V      78     294   1   2   1   1    2000  LM7192
    8935 1TP7P3A   W      78     294   1   2   1   2    2000  LM7500
    8977 1TP7P3B   U      78     295   1   2   1   3    2160  LM7356
    8978 1TP7P3B   V      78     295   1   2   1   4    1990  LM7355
    8979 1TP7P3B   W      78     295   1   2   1   5    2100  LM7794
    9020 1TP7P3C   U      78     296   1   2   1   6    2050  AA8010
    9021 1TP7P3C   V      78     296   1   2   1   7    2080  LM7407
    9022 1TP7P3C   W      78     296   1   2   1   8    2060  LM7786
    9062 1TP7P3D   U      78     297   1   2   1   9    1980  LM7800
    9063 1TP7P3D   V      78     297   1   2   1  10    2300  LM7397
    9064 1TP7P3D   W      78     297   1   2   1  11    2000  LM7531
    9085 1TP1P4A   U      45     168   1   2   2   0    2360  JK6411
    9086 1TP1P4A   V      45     168   1   2   2   1    2090  EF6577
    9087 1TP1P4A   W      45     168   1   2   2   2    2180  JK6418
    9124 1TP1P4B   U      45     169   1   2   2   3    2200  LM6397
    9125 1TP1P4B   V      45     169   1   2   2   4    1960  EF6507
    9126 1TP1P4B   W      45     169   1   2   2   5    2100  JK6516
    9162 1TP1P4C   U      45     170   1   2   2   6    2220  JK6324
    9163 1TP1P4C   V      45     170   1   2   2   7    1970  EF6369
    9164 1TP1P4C   W      45     170   1   2   2   8    2000  EF6351
    9199 1TP1P4D   U      45     171   1   2   2   9    2180  JK6853
    9200 1TP1P4D   V      45     171   1   2   2  10    2100  EF6511
    9201 1TP1P4D   W      45     171   1   2   2  11    2000  EF6384
    9088 1TP2P4A   U      51     192   1   2   3   0    1860  ZW0741
    9089 1TP2P4A   V      51     192   1   2   3   1    1920  ZW1260
    9090 1TP2P4A   W      51     192   1   2   3   2    1886  AF4253
    9127 1TP2P4B   U      51     193   1   2   3   3    2170  CD6433
    9128 1TP2P4B   V      51     193   1   2   3   4    2070  CD6422
    9129 1TP2P4B   W      51     193   1   2   3   5    2140  CD6244
    9165 1TP2P4C   U      51     194   1   2   3   6    2200  CD6269
    9166 1TP2P4C   V      51     194   1   2   3   7    2150  CD6117
    9167 1TP2P4C   W      51     194   1   2   3   8    1970  CD6526
    9202 1TP2P4D   U      51     195   1   2   3   9    2050  AF4368
    9203 1TP2P4D   V      51     195   1   2   3  10    1820  AF4339
    9204 1TP2P4D   W      51     195   1   2   3  11    1970  CD6394
    9091 1TP3P4A   U      57     215   1   2   4   0    1990  LA0598
    9092 1TP3P4A   V      57     215   1   2   4   1    1970  LA0607
    9093 1TP3P4A   W      57     215   1   2   4   2    1760  LA0465
    9130 1TP3P4B   U      57     216   1   2   4   3    2180  LA0588
    9131 1TP3P4B   V      57     216   1   2   4   4    2240  LA0545
    9132 1TP3P4B   W      57     216   1   2   4   5    1883  ZW1263
    9168 1TP3P4C   U      57     217   1   2   4   6    1800  AF4363
    9169 1TP3P4C   V      57     217   1   2   4   7    1710  AF4116
    9170 1TP3P4C   W      57     217   1   2   4   8    1829  AF4096
    9205 1TP3P4D   U      57     218   1   2   4   9    1919  AF4316
    9206 1TP3P4D   V      57     218   1   2   4  10    2030  ZW0731
    9207 1TP3P4D   W      57     218   1   2   4  11    1871  AF4107
    9094 1TP4P4A   U      63     238   1   2   5   0    2443  AF4124
    9095 1TP4P4A   V      63     238   1   2   5   1    1723  AF4408
    9096 1TP4P4A   W      63     238   1   2   5   2    1890  AF4320
    9133 1TP4P4B   U      63     239   1   2   5   3    2140  AB7250
    9134 1TP4P4B   V      63     239   1   2   5   4    2000  AB7590
    9135 1TP4P4B   W      63     239   1   2   5   5    2100  AB7637
    9171 1TP4P4C   U      63     240   1   2   5   6    2040  AB7211
    9172 1TP4P4C   V      63     240   1   2   5   7    2100  AB7422
    9173 1TP4P4C   W      63     240   1   2   5   8    2190  AB7224
    9208 1TP4P4D   U      63     241   1   2   5   9    2000  AB7274
    9209 1TP4P4D   V      63     241   1   2   5  10    2160  AB7524
    9210 1TP4P4D   W      63     241   1   2   5  11    2000  AB7453
    9097 1TP5P4A   U      69     260   1   2   6   0    2140  EF6162
    9098 1TP5P4A   V      69     260   1   2   6   1    1970  EF6326
    9099 1TP5P4A   W      69     260   1   2   6   2    2140  EF6608
    9136 1TP5P4B   U      69     261   1   2   6   3    2250  EF6251
    9137 1TP5P4B   V      69     261   1   2   6   4    2000  EF6612
    9138 1TP5P4B   W      69     261   1   2   6   5    2050  JK6332
    9174 1TP5P4C   U      69     262   1   2   6   6    2050  JK6322
    9175 1TP5P4C   V      69     262   1   2   6   7    2000  EF6225
    9176 1TP5P4C   W      69     262   1   2   6   8    2040  EF6170
    9211 1TP5P4D   U      69     263   1   2   6   9    2060  EF6587
    9212 1TP5P4D   V      69     263   1   2   6  10    2150  EF6532
    9213 1TP5P4D   W      69     263   1   2   6  11    2150  JK6461
    9100 1TP6P4A   U      74     280   1   2   7   0    2300  AA8036
    9101 1TP6P4A   V      74     280   1   2   7   1    1990  LM7490
    9102 1TP6P4A   W      74     280   1   2   7   2    2280  LM7803
